Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/am-i-in-menopause/,108.16.85.117,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,107.77.208.231,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.77.208.231,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,107.77.207.231,3,1,0:00:28,1,0.00%,33.33%,$0.00 
/about/,107.77.207.231,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,107.77.207.231,1,1,0:01:06,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,107.77.207.231,2,1,0:01:57,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.77.207.231,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,107.77.207.231,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,107.77.207.231,1,1,0:03:02,0,0.00%,0.00%,$0.00 
/hormone-therapy/,107.77.207.231,1,1,0:03:43,0,0.00%,0.00%,$0.00 
/hot-flashes/,107.77.207.231,4,1,0:01:24,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.77.207.231,1,1,0:02:30,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.77.207.231,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/vaginal-physical-therapy/,107.77.207.231,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/womens-stories/,107.77.207.231,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/,107.77.204.226,3,2,0:00:35,2,50.00%,33.33%,$0.00 
/am-i-in-menopause/,107.77.204.226,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,107.77.204.226,1,1,0:01:41,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.77.204.226,2,2,0:00:00,1,0.00%,100.00%,$0.00 
/dealing-with-physical-aches-pains/,107.77.204.226,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/dry-eyes/,107.77.204.226,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,107.77.204.226,2,1,0:00:26,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.77.204.226,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.77.204.226,2,1,0:00:28,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,107.77.204.226,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5va5a032b03f6ddeb5b77417c63c435cd7/,107.77.204.226,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/treatments/,107.77.204.226,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/weight-gain/,107.77.204.226,1,1,0:01:55,0,0.00%,0.00%,$0.00 
/,107.77.196.108,1,1,0:02:06,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,107.77.196.108,1,1,0:01:34,0,0.00%,0.00%,$0.00 
/dealing-with-dry-hair-skin/,107.77.196.108,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,107.77.196.108,1,1,0:01:03,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,107.77.196.108,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/,107.77.194.211,1,1,0:00:19,1,0.00%,0.00%,$0.00 
/dry-eyes/,107.77.194.211,2,1,0:00:48,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,107.77.194.211,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,107.77.194.211,2,1,0:00:22,0,0.00%,0.00%,$0.00 
/,107.77.194.124,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,107.77.169.36,2,1,0:00:29,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,107.77.169.36,1,1,0:04:50,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.77.169.36,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,107.242.125.48,1,1,0:01:57,1,0.00%,0.00%,$0.00 
/about/,107.242.125.48,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.242.125.48,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,107.242.113.64,1,1,0:01:14,1,0.00%,0.00%,$0.00 
/about/,107.242.113.64,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,107.242.113.64,1,1,0:23:24,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.242.113.64,2,1,0:05:02,0,0.00%,50.00%,$0.00 
/heavy-irregular-periods/,107.242.113.64,1,1,0:07:42,0,0.00%,0.00%,$0.00 
/low-sex-drive/,107.242.113.64,1,1,0:03:56,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,107.242.113.64,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,107.242.113.64,1,1,0:01:46,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.242.113.64,5,2,0:01:13,1,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,107.242.113.64,1,1,0:02:58,0,0.00%,0.00%,$0.00 
/,107.207.246.122,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/bladder-control-problems/,107.207.246.122,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,107.207.246.122,2,1,0:01:00,0,0.00%,0.00%,$0.00 
/hot-flashes/,107.207.246.122,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/low-sex-drive/,107.207.246.122,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,107.207.246.122,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.207.246.122,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.207.246.122,8,1,0:00:09,0,0.00%,12.50%,$0.00 
/,107.204.168.21,6,1,0:01:30,1,0.00%,16.67%,$0.00 
/am-i-in-menopause/,107.204.168.21,2,1,0:00:56,0,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,107.204.168.21,2,1,0:06:50,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.204.168.21,2,1,0:03:51,0,0.00%,0.00%,$0.00 
/exercise/,107.204.168.21,1,1,0:03:05,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,107.204.168.21,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,107.204.168.21,3,1,0:01:04,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,107.204.168.21,2,1,0:01:59,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.204.168.21,2,1,0:00:44,0,0.00%,0.00%,$0.00 
/weight-gain/,107.204.168.21,1,1,0:15:01,0,0.00%,0.00%,$0.00 
/,107.2.232.15,1,1,0:00:44,1,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,107.2.232.15,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,107.2.232.15,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,107.2.232.15,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.2.232.15,1,1,0:02:29,0,0.00%,0.00%,$0.00 
/treatments/,107.2.232.15,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/womens-stories/,107.2.232.15,1,1,0:03:27,0,0.00%,0.00%,$0.00 
/clonidine/,107.185.13.42,2,1,0:04:48,1,0.00%,50.00%,$0.00 
/,107.136.61.184,1,1,0:00:26,1,0.00%,0.00%,$0.00 
/bladder-control-problems/,107.136.61.184,1,1,0:01:36,0,0.00%,0.00%,$0.00 
/hot-flashes/,107.136.61.184,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,107.136.61.184,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/sleep-problems-insomnia/,107.136.61.184,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.136.61.184,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/,107.126.100.27,2,1,0:00:13,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,107.126.100.27,2,1,0:00:31,0,0.00%,0.00%,$0.00 
/cooling-techniques/,107.126.100.27,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.126.100.27,1,1,0:02:33,0,0.00%,0.00%,$0.00 
/low-sex-drive/,107.126.100.27,1,1,0:03:29,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.126.100.27,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,107.126.100.27,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5u7e0dc1f0034cc261b998cb306ee34c7f/,107.126.100.27,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatment-template-shorter-table-of-contents-2/,107.126.100.27,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/,107.12.183.250,1,1,0:01:02,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,107.12.183.250,1,1,0:01:52,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,107.12.183.250,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,107.10.231.221,1,1,0:00:32,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,107.10.231.221,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.10.231.221,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,104.8.80.79,2,2,0:00:42,2,50.00%,50.00%,$0.00 
/about/,104.8.80.79,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,104.8.80.79,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,104.8.80.79,1,1,0:01:45,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,104.8.80.79,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,104.8.80.79,1,1,0:04:44,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,104.8.80.79,1,1,0:01:42,0,0.00%,0.00%,$0.00 
/,104.7.29.81,1,1,0:00:48,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,104.7.29.81,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,104.57.157.1,1,1,0:00:28,1,0.00%,0.00%,$0.00 
/hot-flashes/,104.57.157.1,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,104.57.157.1,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/,104.4.139.57,1,1,0:00:20,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,104.4.139.57,2,1,0:03:07,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,104.4.139.57,1,1,0:02:25,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,104.4.139.57,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/dry-eyes/,104.4.139.57,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/omega-3-fatty-acids/,104.4.139.57,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,104.4.139.57,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,104.4.139.57,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/womens-stories/,104.4.139.57,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,104.34.140.196,2,1,0:01:01,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,104.34.140.196,2,1,0:03:11,0,0.00%,50.00%,$0.00 
/staying-healthy-in-midlife/,104.34.140.196,1,1,0:01:43,0,0.00%,0.00%,$0.00 
/,104.176.121.100,2,1,0:00:09,1,0.00%,50.00%,$0.00 
/,100.35.149.7,1,1,0:00:15,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,100.35.149.7,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,100.1.210.47,1,1,0:00:57,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,100.1.210.47,3,1,0:01:13,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,100.1.210.47,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/dealing-with-dry-hair-skin/,100.1.210.47,1,1,0:02:24,0,0.00%,0.00%,$0.00 
/hormone-therapy/,100.1.210.47,1,1,0:05:59,0,0.00%,0.00%,$0.00 
/,100.1.197.247,4,2,0:01:34,2,50.00%,25.00%,$0.00 
/am-i-in-menopause/,100.1.197.247,3,1,0:02:06,0,0.00%,33.33%,$0.00 
/staying-healthy-in-midlife/,100.1.197.247,1,1,0:01:21,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,100.1.197.247,1,1,0:01:47,0,0.00%,0.00%,$0.00 
,,"2,732","1,990",0:01:21,419,21.48%,15.34%,$0.00 
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
