Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/our-team/,73.131.117.35,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/our-team/,97.115.93.206,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/our-team/,99.185.57.102,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/our-team/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/paced-breathing/,108.223.237.150,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,111.223.26.101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,136.158.37.150,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,140.186.252.50,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/paced-breathing/,142.160.109.206,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,196.158.139.27,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,202.9.74.4,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,209.51.72.38,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,67.171.161.24,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,71.214.48.85,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/paced-breathing/,73.13.3.153,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,75.104.71.177,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/paced-breathing/,90.62.80.149,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/paced-breathing/,98.26.105.49,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/pain-with-sex/,108.183.203.232,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/pain-with-sex/,108.195.7.70,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/pain-with-sex/,108.28.65.24,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/pain-with-sex/,116.88.101.181,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/pain-with-sex/,172.58.207.135,1,1,0:01:14,0,0.00%,0.00%,$0.00 
/pain-with-sex/,172.58.6.204,1,1,0:02:35,0,0.00%,0.00%,$0.00 
/pain-with-sex/,172.76.59.43,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/pain-with-sex/,24.60.157.158,1,1,0:01:49,0,0.00%,0.00%,$0.00 
/pain-with-sex/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/pain-with-sex/,67.213.236.220,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/pain-with-sex/,71.213.45.87,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/pain-with-sex/,71.240.196.40,1,1,0:01:29,0,0.00%,0.00%,$0.00 
/pain-with-sex/,73.131.117.35,1,1,0:03:59,0,0.00%,0.00%,$0.00 
/pain-with-sex/,74.135.35.148,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/pain-with-sex/,97.102.31.226,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/pain-with-sex/,98.23.209.26,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/pain-with-sex/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/pelvic-floor-physical-therapy/,135.134.161.150,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/pelvic-floor-physical-therapy/,174.246.48.126,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/pelvic-floor-physical-therapy/,24.154.107.20,1,1,0:01:16,0,0.00%,0.00%,$0.00 
/pelvic-floor-physical-therapy/,24.43.123.71,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/pelvic-floor-physical-therapy/,68.102.65.122,1,1,0:01:42,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,104.4.139.57,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,107.136.61.184,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/physical-aches-pains/,107.77.194.211,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/physical-aches-pains/,108.28.65.24,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,108.52.130.168,1,1,0:01:38,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,136.34.91.100,1,1,0:04:41,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,162.222.31.52,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.56.42.95,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.137.217,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.139.108,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.6.204,1,1,0:01:50,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.70.156,1,1,0:02:24,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,174.214.0.116,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,174.246.134.42,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,209.107.180.22,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,23.117.99.64,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,24.169.2.9,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,47.226.30.185,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,68.33.60.39,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,70.187.28.91,1,1,0:01:02,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,71.182.170.133,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/physical-aches-pains/,71.255.32.18,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,73.131.117.35,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,73.136.94.35,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,73.254.223.191,1,1,0:02:19,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,75.115.127.225,1,1,0:02:48,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,76.9.91.238,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,99.196.242.50,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/physical-aches-pains/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/publications/,174.211.129.240,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/publications/,71.213.45.87,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/publications/,73.81.166.10,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/publications/,89.64.101.163,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/questions-and-answers/,100.2.7.49,1,1,0:03:00,0,0.00%,0.00%,$0.00 
/questions-and-answers/,104.8.80.79,1,1,0:04:44,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.10.231.221,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,107.2.232.15,1,1,0:02:29,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.242.113.64,1,1,0:01:46,0,0.00%,0.00%,$0.00 
/questions-and-answers/,107.242.125.48,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,107.77.207.231,1,1,0:02:30,0,0.00%,0.00%,$0.00 
/questions-and-answers/,108.213.221.15,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/questions-and-answers/,136.34.91.100,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.56.13.86,1,1,0:03:08,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.56.42.201,1,1,0:04:42,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.58.120.237,1,1,0:07:05,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.58.28.93,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,172.58.31.102,1,1,0:06:26,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.58.36.197,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,173.54.76.88,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,174.211.129.240,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/questions-and-answers/,174.246.134.42,1,1,0:08:24,0,0.00%,0.00%,$0.00 
/questions-and-answers/,174.252.202.5,1,1,0:01:49,0,0.00%,0.00%,$0.00 
/questions-and-answers/,216.93.226.235,1,1,0:02:12,0,0.00%,0.00%,$0.00 
/questions-and-answers/,24.0.99.105,1,1,0:04:24,0,0.00%,0.00%,$0.00 
/questions-and-answers/,24.5.177.117,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/questions-and-answers/,24.59.245.51,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/questions-and-answers/,66.38.61.218,1,1,0:02:32,0,0.00%,0.00%,$0.00 
/questions-and-answers/,68.14.118.41,1,1,0:01:44,0,0.00%,0.00%,$0.00 
/questions-and-answers/,68.202.78.144,1,1,0:00:55,0,0.00%,0.00%,$0.00 
/questions-and-answers/,68.47.20.170,1,1,0:04:20,0,0.00%,0.00%,$0.00 
/questions-and-answers/,68.52.133.182,1,1,0:04:40,0,0.00%,0.00%,$0.00 
/questions-and-answers/,69.140.116.95,1,1,0:02:14,0,0.00%,0.00%,$0.00 
/questions-and-answers/,69.88.40.153,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/questions-and-answers/,70.18.238.174,1,1,0:01:46,0,0.00%,0.00%,$0.00 
/questions-and-answers/,71.240.196.40,1,1,0:02:59,0,0.00%,0.00%,$0.00 
/questions-and-answers/,72.220.148.171,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/questions-and-answers/,73.16.205.220,1,1,0:02:44,0,0.00%,0.00%,$0.00 
/questions-and-answers/,74.111.182.17,1,1,0:02:38,0,0.00%,0.00%,$0.00 
/questions-and-answers/,74.199.76.172,1,1,0:03:39,0,0.00%,0.00%,$0.00 
/questions-and-answers/,75.104.71.177,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/questions-and-answers/,75.109.23.142,1,1,0:01:18,0,0.00%,0.00%,$0.00 
/questions-and-answers/,98.27.129.144,1,1,0:03:35,0,0.00%,0.00%,$0.00 
/questions-and-answers/,98.40.10.88,1,1,0:01:49,0,0.00%,0.00%,$0.00 
/questions-and-answers/,99.108.235.167,1,1,0:04:29,0,0.00%,0.00%,$0.00 
/questions-and-answers/,99.160.137.175,1,1,0:03:16,0,0.00%,0.00%,$0.00 
/questions-and-answers/,99.32.58.89,1,1,0:02:10,0,0.00%,0.00%,$0.00 
/questions-and-answers/,99.93.208.84,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/quit-smoking-tobacco/,99.8.85.105,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/science/,71.213.45.87,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/science/,72.220.148.171,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/science/,75.104.71.177,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/sedatives/,67.188.101.116,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/sedatives/,73.11.8.10,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/sedatives/,73.16.205.220,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/sedatives/,75.58.42.195,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/sedatives/,97.121.167.37,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.126.100.27,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.136.61.184,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.207.246.122,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,107.77.204.226,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,108.202.117.72,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,108.215.130.45,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/sleep-problems-insomnia/,136.34.91.100,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,141.156.128.117,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,162.222.31.52,1,1,0:01:37,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,172.221.114.222,1,1,0:02:18,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,172.56.42.95,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,172.58.220.43,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,173.233.162.66,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,173.29.245.134,1,1,0:01:27,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.197.203.48,1,1,0:00:40,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.199.238.114,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.246.134.42,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.250.36.12,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,184.62.130.147,1,1,0:00:39,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,184.96.246.213,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,23.84.10.87,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,45.49.58.160,1,1,0:00:24,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,47.226.30.185,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,64.68.238.54,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,67.184.189.126,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,68.47.20.170,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,68.82.200.161,1,1,0:01:26,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,70.162.176.142,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,71.213.45.87,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,71.227.107.130,1,1,0:06:50,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,72.193.21.23,1,1,0:01:26,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,73.131.117.35,1,1,0:02:18,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,74.213.203.196,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,76.26.54.57,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,96.29.3.249,1,1,0:01:07,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,97.102.31.226,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,98.174.82.34,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,98.192.129.75,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/sleep-problems-insomnia/,99.182.122.131,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/sleep-problems-insomnia/?ae_live_scanner=true,54.201.37.197,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,208.38.254.86,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/soy-foods-and-supplements/,24.136.53.79,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,68.231.177.192,1,1,0:02:10,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,71.214.48.85,1,1,0:01:05,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,71.229.200.144,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/soy-foods-and-supplements/,71.81.210.174,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,72.196.151.16,1,1,0:01:38,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,72.202.206.47,1,1,0:01:06,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,73.11.8.10,1,1,0:05:37,1,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,73.90.207.79,1,1,0:03:44,0,0.00%,0.00%,$0.00 
/soy-foods-and-supplements/,99.107.148.72,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ssris-and-snris/,174.214.0.116,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ssris-and-snris/,24.194.226.86,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,24.63.96.210,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ssris-and-snris/,45.49.58.160,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ssris-and-snris/,67.1.16.127,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,68.231.177.192,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,68.47.20.170,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,70.235.130.102,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,73.37.13.59,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,73.90.207.79,1,1,0:03:53,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,96.61.82.208,1,1,0:00:44,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,97.121.167.37,1,1,0:03:03,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,98.30.218.60,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ssris-and-snris/,99.107.148.72,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,100.1.197.247,1,1,0:01:21,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,104.34.140.196,1,1,0:01:43,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,104.8.80.79,1,1,0:01:42,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,108.213.221.15,1,1,0:14:46,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,137.83.68.106,1,1,0:01:41,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.56.30.101,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.58.187.101,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,172.58.31.102,1,1,0:06:23,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.58.44.251,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.79.21.112,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,174.206.65.163,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,174.54.123.8,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,208.104.195.107,1,1,0:00:00,1,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,209.107.179.56,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,47.26.146.112,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,67.43.240.171,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,68.52.241.50,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,71.240.196.40,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,71.81.210.174,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,73.182.217.127,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,75.187.42.179,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,76.108.73.56,1,1,0:15:31,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,76.26.54.57,1,1,0:01:42,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,98.10.243.160,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,98.4.93.222,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/?ae_live_scanner=true,54.201.37.197,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,100.1.197.247,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,108.234.124.199,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,136.56.102.125,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,147.92.18.9,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,166.181.82.19,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.221.114.222,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.56.12.176,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.56.30.114,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,174.126.154.195,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,174.210.235.168,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,184.20.108.209,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,184.62.130.147,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.0.99.105,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.118.105.76,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.63.96.210,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,3.227.184.170,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,47.153.54.247,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,50.122.27.199,1,1,0:10:19,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,65.184.42.10,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,68.162.66.44,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,70.162.176.142,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,70.172.5.170,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,71.214.48.85,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,72.202.206.47,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,73.108.31.82,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,73.70.203.170,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,73.90.207.79,1,1,0:01:55,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,75.104.71.177,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,98.204.252.212,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,98.4.93.222,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,99.32.58.89,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,100.2.7.49,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,104.4.139.57,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,104.57.157.1,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.136.61.184,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,107.77.207.135,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,107.77.207.231,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,108.202.117.72,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,108.215.130.45,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,108.236.37.235,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,135.129.115.46,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,162.222.31.52,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,166.181.82.19,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.56.42.87,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.137.217,1,1,0:03:05,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.139.36,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.160.165,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.203.173,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.238.130,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.76.59.43,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,173.168.131.78,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,173.22.120.33,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,173.69.134.2,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.101.206.29,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,174.198.147.183,1,1,0:04:56,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.199.238.114,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.208.193.174,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.216.11.136,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.243.179.121,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.246.134.42,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.252.202.5,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.86.0.207,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,184.97.48.228,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,192.190.159.60,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,207.225.154.127,1,1,0:00:13,0,0.00%,0.00%,$0.00 
